folio,año,region,expr,tam_hogar,n_personas,edad_prom,edad_max,prop_menores_15,prop_may_65,hay_menores_15,hay_adulto_mayor,edu_nivel_prom,edu_nivel_min,prop_alfabetos,prop_asiste_edu,prop_ocupados,prop_con_contrato,ingreso_sueldos,ingreso_indep,atendido_salud,tipo_vivienda,material_muros,estado_muros,fuente_agua,sist_excretas,tiene_electricid,n_dormitorios,dormitorios_hogar,d_asistencia_esc,d_rezago_esc,d_escolaridad,d_atencion_salud,d_ocupacion,d_seg_social,d_jubilaciones,d_hacinamiento,d_estado_viv,d_serv_basicos,d_contaminacion,d_accesibilidad,d_trato_igual,d_seguridad,pobreza_multi,cod_comuna,comuna,sexo_jefe,edad_jefe,ecivil_jefe,edu_nivel_jefe,edu_curso_jefe,alfabeto_jefe,ocupado_jefe,contrato_jefe,ingreso_jefe,hacinamiento_idx,ingreso_total_hogar,ingreso_percapita,idx_educacion,idx_vivienda,idx_composicion,idx_ingresos
1410110980401.0,2017,14,58,2,2,59.5,73,0.0,0.5,0,1,7.5,7,1.0,0.0,0.5,0.0,0,60000,0.0,1,3,1,1,1,1,2.0,2.0,0,0.0,1.0,0.0,0,1.0,1,0.0,0.0,0.0,0,0.0,0,0,1.0,14101,Valdivia,2,73,7,8,4.0,1,2,0.0,0.0,1.0,60000,30000.0,0.5718216531895778,0.3723856209150327,0.34444444444444444,0.76407161297732
1410110990101.0,2017,14,68,4,4,42.75,79,0.25,0.5,1,1,8.75,3,1.0,0.5,0.0,0.0,0,0,0.25,1,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,68,1,9,2.0,1,2,0.0,0.0,1.3333333333333333,0,0.0,0.5245234886407393,0.36827731092436977,0.4958333333333333,0.8487948064505133
1410110990201.0,2017,14,62,3,3,56.66666666666666,80,0.0,0.6666666666666666,0,1,8.666666666666666,6,1.0,0.3333333333333333,0.0,0.0,0,0,0.0,1,1,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,1.0,0,0,0.0,14101,Valdivia,1,80,1,6,6.0,1,2,0.0,0.0,1.0,0,0.0,0.5264153617421812,0.31960784313725493,0.4222222222222222,0.8487948064505133
1410110990301.0,2017,14,74,3,3,19.666666666666668,40,0.6666666666666666,0.0,1,0,7.333333333333333,4,1.0,0.6666666666666666,1.0,1.0,380000,0,0.0,1,3,1,1,1,1,2.0,2.0,0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,1,0,0.0,14101,Valdivia,2,40,8,9,4.0,1,1,1.0,380000.0,1.5,380000,126666.66666666669,0.49078397082103287,0.3828898225957049,0.25555555555555554,0.49630460368249385
1410111000301.0,2017,14,47,2,2,66.5,67,0.0,1.0,0,1,15.0,15,1.0,0.0,0.0,0.0,0,0,0.0,1,3,1,1,1,1,2.0,2.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,67,1,15,6.0,1,2,0.0,0.0,1.0,0,0.0,0.45299865229110514,0.3723856209150327,0.4444444444444445,0.8487948064505133
1410111000401.0,2017,14,55,3,3,52.66666666666666,63,0.0,0.0,0,0,12.333333333333334,9,1.0,0.0,0.6666666666666666,1.0,1400000,0,0.0,1,2,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,63,1,13,3.0,1,1,1.0,700000.0,1.0,1400000,466666.6666666667,0.5272857570701236,0.3404411764705883,0.08888888888888888,0.5244952934915117
1410111000601.0,2017,14,60,3,3,49.0,62,0.0,0.0,0,0,10.0,9,1.0,0.0,0.6666666666666666,1.0,350000,450000,0.0,3,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0,0.0,0,0,1.0,14101,Valdivia,1,60,1,9,4.0,1,1,0.0,0.0,1.0,800000,266666.6666666667,0.5414260043640098,0.3612745098039216,0.08888888888888888,0.5565259641816712
1410111001001.0,2017,14,46,4,4,57.25,68,0.0,0.25,0,1,8.0,1,0.75,0.0,0.5,0.0,0,800000,0.75,1,2,1,1,1,1,4.0,4.0,0,0.0,1.0,0.0,0,1.0,1,0.0,1.0,0.0,0,0.0,0,0,1.0,14101,Valdivia,1,68,1,9,4.0,1,1,0.0,0.0,1.0,800000,200000.0,0.6727153125401104,0.3293300653594771,0.3833333333333333,0.7529906106463176
1410111001002.0,2017,14,36,1,1,64.0,64,0.0,0.0,0,0,15.0,15,1.0,0.0,0.0,0.0,0,0,0.0,6,2,1,2,1,2,1.0,1.0,0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0,0.0,1,0,0.0,14101,Valdivia,2,64,5,15,5.0,1,2,0.0,0.0,1.0,0,0.0,0.45299865229110514,0.3696078431372549,0.0,0.8487948064505133
1410111010101.0,2017,14,29,3,3,32.666666666666664,71,0.3333333333333333,0.3333333333333333,1,1,8.0,4,1.0,0.6666666666666666,0.0,0.0,0,0,0.0,2,2,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,1,0.0,0,0.0,1.0,0.0,0,0.0,0,0,1.0,14101,Valdivia,2,71,6,8,5.0,1,2,0.0,0.0,1.0,0,0.0,0.49038821503444147,0.3404411764705883,0.43888888888888883,0.8487948064505133
1410111010301.0,2017,14,51,3,3,24.666666666666668,25,0.0,0.0,0,0,13.0,11,1.0,0.0,1.0,0.0,297,0,0.0,1,3,1,1,1,1,4.0,4.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,25,8,11,4.0,1,1,3.0,99.0,0.75,297,99.0,0.5077573482223078,0.34491129785247426,0.08888888888888888,0.6769653708412294
1410111010401.0,2017,14,35,4,4,37.5,60,0.25,0.0,1,0,12.0,7,1.0,0.25,0.6666666666666666,1.0,550000,600000,0.0,1,3,1,1,1,1,4.0,4.0,0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,60,1,13,3.0,1,1,0.0,0.0,1.0,1150000,287500.0,0.5075006417661404,0.3501633986928105,0.1958333333333333,0.5530901638708708
1410111010601.0,2017,14,38,1,1,65.0,65,0.0,1.0,0,1,15.0,15,1.0,0.0,1.0,1.0,99,0,0.0,1,1,1,1,1,1,1.0,1.0,0,0.0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,65,8,15,5.0,1,1,1.0,99.0,1.0,99,99.0,0.45299865229110514,0.3418300653594771,0.4,0.5137367168298629
1410111010801.0,2017,14,36,4,4,51.0,91,0.25,0.25,1,1,10.25,7,1.0,0.25,0.3333333333333333,1.0,940000,0,0.25,2,2,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,1,0,0.0,14101,Valdivia,1,60,1,15,5.0,1,1,1.0,940000.0,1.3333333333333333,940000,235000.0,0.5096024258760108,0.34744397759103646,0.4458333333333333,0.5840903796128438
1410111011001.0,2017,14,41,6,6,37.833333333333336,68,0.3333333333333333,0.3333333333333333,1,1,6.666666666666667,3,1.0,0.3333333333333333,0.5,0.0,198,0,0.0,2,2,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,68,1,6,6.0,1,2,0.0,0.0,2.0,198,33.0,0.5639546699182819,0.36144957983193277,0.5722222222222222,0.7654588865787185
1410111020101.0,2017,14,82,4,4,18.0,31,0.5,0.0,1,0,8.75,1,1.0,0.25,1.0,1.0,1580000,0,0.0,1,1,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,31,1,15,4.0,1,1,1.0,960000.0,1.3333333333333333,1580000,395000.0,0.5768194070080862,0.3266106442577031,0.2583333333333333,0.46244703111751573
1410111020201.0,2017,14,75,5,5,24.2,34,0.4,0.0,1,0,11.0,7,1.0,0.8,0.6666666666666666,1.0,198,0,0.2,1,1,3,1,1,1,3.0,3.0,0,0.0,0.0,1.0,1,0.0,0,0.0,1.0,0.0,0,0.0,1,0,1.0,14101,Valdivia,2,33,8,14,2.0,1,1,1.0,99.0,1.6666666666666667,198,39.6,0.4172779489154152,0.33361344537815124,0.2777777777777778,0.5692932791161877
1410111020401.0,2017,14,62,4,4,35.75,51,0.0,0.0,0,0,11.5,9,1.0,0.5,0.25,0.0,99,0,0.0,1,2,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,51,1,9,4.0,1,1,3.0,99.0,1.3333333333333333,99,24.75,0.45337568989860094,0.34744397759103646,0.13333333333333333,0.8019692073796909
1410111030101.0,2017,14,34,4,4,25.25,44,0.5,0.0,1,0,9.5,1,1.0,0.25,0.5,1.0,1200000,0,0.25,1,2,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,44,1,15,5.0,1,1,1.0,1200000.0,1.3333333333333333,1200000,300000.0,0.5744609164420486,0.34744397759103646,0.2583333333333333,0.5450374552341858
1410111030201.0,2017,14,30,1,1,65.0,65,0.0,1.0,0,1,15.0,15,1.0,0.0,0.0,0.0,0,0,0.0,1,2,1,1,1,1,2.0,2.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,65,6,15,4.0,1,2,0.0,0.0,0.5,0,0.0,0.45299865229110514,0.34104808590102714,0.4,0.8487948064505133
1410111030301.0,2017,14,29,3,3,44.0,57,0.0,0.0,0,0,14.666666666666666,14,1.0,0.3333333333333333,0.6666666666666666,1.0,198,0,0.0,1,2,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,55,1,15,5.0,1,1,1.0,99.0,1.0,198,66.0,0.40890798143156637,0.3404411764705883,0.08888888888888888,0.5692924791161876
1410111030401.0,2017,14,28,3,3,38.66666666666666,51,0.0,0.0,0,0,10.666666666666666,9,1.0,0.3333333333333333,0.6666666666666666,0.0,198,0,0.0,1,2,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,45,1,9,2.0,1,1,3.0,99.0,1.0,198,66.0,0.48377401274975407,0.3404411764705883,0.08888888888888888,0.7325227196660157
1410111030501.0,2017,14,27,4,4,46.25,64,0.0,0.0,0,0,12.25,9,1.0,0.25,0.25,1.0,99,0,0.0,1,2,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,64,1,9,4.0,1,2,0.0,0.0,1.3333333333333333,99,24.75,0.49268386599922986,0.34744397759103646,0.13333333333333333,0.6404599298479493
1410111030601.0,2017,14,31,5,5,34.8,69,0.4,0.2,1,1,10.0,6,1.0,0.4,0.6666666666666666,1.0,198,0,0.0,1,2,1,1,1,1,4.0,4.0,0,0.0,1.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,44,1,13,3.0,1,1,1.0,99.0,1.25,198,39.6,0.49920661660890775,0.33458216619981324,0.5177777777777778,0.5692932791161877
1410111030701.0,2017,14,30,4,4,19.25,27,0.25,0.0,1,0,9.75,1,1.0,0.25,0.6666666666666666,0.0,415000,0,0.0,1,2,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,0,0.0,1,0,0.0,14101,Valdivia,1,27,2,12,2.0,1,1,3.0,275000.0,1.3333333333333333,415000,103750.0,0.5787767937363625,0.34744397759103646,0.1958333333333333,0.7184210194038897
1410111030901.0,2017,14,36,4,4,25.75,41,0.25,0.0,1,0,8.25,4,1.0,0.5,0.3333333333333333,1.0,99,0,0.0,1,2,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,41,2,11,4.0,1,1,1.0,99.0,1.3333333333333333,99,24.75,0.5122777884738802,0.34744397759103646,0.1958333333333333,0.6248500779409739
1410111031001.0,2017,14,28,2,2,63.5,76,0.0,0.5,0,1,10.5,8,1.0,0.0,0.0,0.0,0,0,0.0,1,2,1,1,1,1,5.0,5.0,0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,76,7,8,6.0,1,2,0.0,0.0,0.4,0,0.0,0.5519710242587601,0.3056139122315593,0.34444444444444444,0.8487948064505133
1410111040101.0,2017,14,28,4,4,38.25,57,0.0,0.0,0,0,12.75,9,1.0,0.25,0.25,1.0,700000,0,0.0,2,2,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,57,1,15,5.0,1,2,0.0,0.0,1.3333333333333333,700000,175000.0,0.48090745732255163,0.34744397759103646,0.13333333333333333,0.6295494684551755
1410111040401.0,2017,14,22,3,3,32.0,63,0.3333333333333333,0.0,1,0,8.0,6,1.0,0.3333333333333333,0.0,0.0,0,0,0.0,1,3,1,1,1,1,3.0,3.0,0,0.0,1.0,0.0,1,0.0,0,0.0,1.0,0.0,0,0.0,0,0,1.0,14101,Valdivia,2,63,5,6,6.0,1,2,0.0,0.0,1.0,0,0.0,0.5285117978008814,0.3612745098039216,0.17222222222222222,0.8487948064505133
1410111041001.0,2017,14,31,4,4,29.0,52,0.5,0.0,1,0,11.5,7,1.0,0.5,0.5,0.0,99,0,0.0,1,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,1,0.0,0,0.0,1.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,52,1,17,7.0,1,1,3.0,99.0,1.3333333333333333,99,24.75,0.46060358105506355,0.36827731092436977,0.2583333333333333,0.7603025407130243
1410111041401.0,2017,14,26,8,8,36.625,72,0.25,0.25,1,1,6.625,1,1.0,0.25,0.0,0.0,0,0,0.625,1,2,1,1,1,1,3.0,3.0,1,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0,0.0,0,0,1.0,14101,Valdivia,1,63,1,9,4.0,1,2,0.0,0.0,2.6666666666666665,0,0.0,0.5937058785778463,0.37545518207282913,0.6236111111111111,0.8487948064505133
1410111041501.0,2017,14,19,1,1,69.0,69,0.0,1.0,0,1,9.0,9,1.0,0.0,0.0,0.0,0,0,0.0,1,2,1,1,1,1,2.0,2.0,0,0.0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,69,5,9,4.0,1,2,0.0,0.0,0.5,0,0.0,0.5445706584520601,0.34104808590102714,0.4,0.8487948064505133
1410111050101.0,2017,14,24,3,3,44.333333333333336,63,0.0,0.0,0,0,10.333333333333334,7,1.0,0.3333333333333333,0.6666666666666666,1.0,300000,280000,0.0,2,3,1,1,1,1,4.0,4.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,63,2,15,5.0,1,1,0.0,0.0,0.75,580000,193333.3333333333,0.4954514824797844,0.34491129785247426,0.08888888888888888,0.560511006916714
1410111050201.0,2017,14,31,3,3,36.0,48,0.3333333333333333,0.0,1,0,9.0,7,1.0,0.3333333333333333,1.0,1.0,1100000,0,0.0,3,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,48,1,11,4.0,1,1,1.0,600000.0,1.0,1100000,366666.6666666667,0.5064470756856202,0.3612745098039216,0.17222222222222222,0.4771516241577398
1410111050301.0,2017,14,39,3,3,26.33333333333333,37,0.3333333333333333,0.0,1,0,9.666666666666666,7,1.0,0.3333333333333333,1.0,1.0,480000,500000,0.0,1,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,37,1,11,4.0,1,1,0.0,0.0,1.0,980000,326666.6666666667,0.50435063962692,0.3612745098039216,0.17222222222222222,0.49770991911562606
1410111050401.0,2017,14,30,5,5,27.4,47,0.2,0.0,1,0,10.2,7,1.0,0.6,0.5,1.0,970000,0,0.0,2,2,1,1,1,1,2.0,2.0,0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,42,1,9,4.0,1,1,1.0,490000.0,2.5,970000,194000.0,0.461630406879733,0.3830648926237162,0.22777777777777777,0.569814458131461
1410111060101.0,2017,14,44,3,3,56.333333333333336,73,0.0,0.3333333333333333,0,1,9.333333333333334,6,1.0,0.0,1.0,0.0,650000,462000,0.0,1,1,1,1,1,1,2.0,2.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,73,8,6,5.0,1,1,0.0,0.0,1.5,1112000,370666.6666666667,0.5798744812390365,0.34122315592903824,0.3555555555555555,0.6619855601412671
1410111060201.0,2017,14,54,5,5,18.4,39,0.6,0.0,1,0,5.4,1,1.0,0.2,0.5,1.0,450000,0,0.0,2,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,36,1,9,3.0,1,1,1.0,450000.0,1.6666666666666667,450000,90000.0,0.6058914131690413,0.3752801120448179,0.3277777777777778,0.5782437347646967
1410111060301.0,2017,14,78,2,2,37.0,49,0.0,0.0,0,0,13.0,12,1.0,0.5,1.0,0.0,0,198,0.0,1,1,1,1,1,1,2.0,2.0,0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,49,8,12,3.0,1,1,0.0,0.0,1.0,198,99.0,0.41230666795019894,0.330718954248366,0.04444444444444444,0.6821235532453852
1410111060401.0,2017,14,39,1,1,48.0,48,0.0,0.0,0,0,15.0,15,1.0,0.0,1.0,0.0,0,750000,0.0,2,2,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,48,8,15,5.0,1,1,0.0,0.0,0.3333333333333333,750000,750000.0,0.45299865229110514,0.3264355742296919,0.0,0.6533912516719587
1410111070101.0,2017,14,20,2,2,39.0,57,0.0,0.0,0,0,11.5,11,1.0,0.5,0.0,0.0,0,0,0.0,1,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,57,8,11,4.0,1,2,0.0,0.0,0.6666666666666666,0,0.0,0.42914099602104994,0.3542717086834734,0.04444444444444444,0.8487948064505133
1410111070301.0,2017,14,28,5,5,26.2,49,0.4,0.0,1,0,10.2,7,1.0,0.6,0.6666666666666666,1.0,1250000,0,0.0,1,3,2,1,1,1,4.0,4.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,49,1,13,3.0,1,1,1.0,450000.0,1.25,1250000,250000.0,0.4548276857912976,0.3554154995331466,0.2777777777777778,0.5392072157281778
1410111080301.0,2017,14,29,4,4,28.75,42,0.25,0.0,1,0,9.25,7,1.0,0.75,0.3333333333333333,0.0,320000,0,0.0,2,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,42,1,12,1.0,1,1,3.0,320000.0,1.3333333333333333,320000,80000.0,0.43451578744705427,0.36827731092436977,0.1958333333333333,0.7742075082109245
1410111080401.0,2017,14,24,2,2,69.0,84,0.0,0.5,0,1,11.0,8,1.0,0.0,0.5,0.0,0,100000,0.5,2,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,84,8,8,6.0,1,2,0.0,0.0,0.6666666666666666,100000,50000.0,0.5503986972147349,0.3542717086834734,0.34444444444444444,0.7631450395507464
1410111080601.0,2017,14,24,5,5,28.4,54,0.4,0.0,1,0,10.2,7,1.0,0.4,1.0,1.0,270000,1000000,0.0,2,3,1,1,1,1,2.0,2.0,0,0.0,0.0,0.0,0,1.0,0,1.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,54,1,9,4.0,1,1,1.0,270000.0,2.5,1270000,254000.0,0.4949637402130664,0.40389822595704955,0.2777777777777778,0.4883701183088958
1410111080801.0,2017,14,26,1,1,66.0,66,0.0,1.0,0,1,9.0,9,1.0,0.0,1.0,0.0,0,200000,1.0,2,3,1,2,1,2,3.0,3.0,0,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,66,6,9,2.0,1,1,0.0,0.0,0.3333333333333333,200000,200000.0,0.5445706584520601,0.3542133520074697,0.4,0.6744649696206766
1410111080802.0,2017,14,16,1,1,59.0,59,0.0,0.0,0,0,9.0,9,1.0,0.0,1.0,0.0,0,50000,1.0,2,3,1,2,1,2,2.0,2.0,0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,59,8,9,4.0,1,1,0.0,0.0,0.5,50000,50000.0,0.5445706584520601,0.3688258636788048,0.0,0.6802123472430542
1410111080901.0,2017,14,22,2,2,50.5,64,0.0,0.0,0,0,12.0,9,1.0,0.0,0.5,1.0,99,0,0.0,2,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,64,8,9,2.0,1,2,0.0,0.0,0.6666666666666666,99,49.5,0.5351366961879092,0.3542717086834734,0.04444444444444444,0.5987925131812827
1410111081001.0,2017,14,26,2,2,71.5,88,0.0,0.5,0,1,8.5,8,1.0,0.0,0.5,0.0,0,200000,0.0,2,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,88,7,8,2.0,1,2,0.0,0.0,0.6666666666666666,200000,100000.0,0.5582603324348607,0.3542717086834734,0.34444444444444444,0.7608286059843129
1410111090101.0,2017,14,22,3,3,79.33333333333333,96,0.0,1.0,0,1,10.0,8,1.0,0.0,0.0,0.0,0,0,1.0,2,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,96,7,8,5.0,1,2,0.0,0.0,1.0,0,0.0,0.5535433513027853,0.3612745098039216,0.48888888888888893,0.8487948064505133
1410111090301.0,2017,14,32,4,4,46.0,80,0.25,0.25,1,1,10.25,6,1.0,0.25,0.6666666666666666,1.0,1080000,0,0.25,2,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,80,7,6,6.0,1,2,0.0,0.0,1.3333333333333333,1080000,270000.0,0.5353252149916571,0.36827731092436977,0.4458333333333333,0.5541813643370713
1410111090801.0,2017,14,22,1,1,90.0,90,0.0,1.0,0,1,6.0,6,1.0,0.0,0.0,0.0,0,0,1.0,2,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,90,7,6,6.0,1,2,0.0,0.0,0.3333333333333333,0,0.0,0.5903566615325375,0.34726890756302525,0.4,0.8487948064505133
1410111090802.0,2017,14,36,1,1,64.0,64,0.0,0.0,0,0,8.0,8,1.0,0.0,0.0,0.0,0,0,0.0,2,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,64,8,8,6.0,1,2,0.0,0.0,0.3333333333333333,0,0.0,0.5598326594788859,0.34726890756302525,0.0,0.8487948064505133
1410111100101.0,2017,14,34,2,2,66.5,84,0.0,0.5,0,1,7.5,6,1.0,0.0,0.0,0.0,0,0,1.0,2,3,2,1,1,1,2.0,2.0,0,0.0,1.0,0.0,1,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,84,8,6,3.0,1,2,0.0,0.0,1.0,0,0.0,0.5856396804004621,0.3723856209150327,0.34444444444444444,0.8487948064505133
1410111100201.0,2017,14,28,6,6,32.5,64,0.1666666666666666,0.0,1,0,10.333333333333334,7,1.0,0.5,0.4,0.0,198,0,0.0,1,3,2,1,1,1,4.0,4.0,0,0.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,48,2,9,4.0,1,1,3.0,99.0,1.5,198,33.0,0.47787778633465966,0.3606676003734828,0.2638888888888889,0.7769681641104601
1410111100301.0,2017,14,27,5,5,29.2,57,0.4,0.0,1,0,7.2,2,1.0,0.4,0.3333333333333333,1.0,363000,0,0.0,1,1,2,1,1,1,2.0,2.0,0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0,0.0,1,0,0.0,14101,Valdivia,1,57,2,7,8.0,1,2,0.0,0.0,2.5,363000,72600.0,0.5598823963547683,0.36223155929038287,0.2777777777777778,0.6214639303821373
1410111100401.0,2017,14,21,2,2,61.0,68,0.0,0.5,0,1,9.0,7,1.0,0.0,0.5,0.0,275000,0,0.0,2,3,2,1,1,1,4.0,4.0,0,0.0,0.0,0.0,0,0.0,1,0.0,1.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,54,5,11,4.0,1,1,3.0,275000.0,0.5,275000,137500.0,0.5620026312411758,0.33965919701213815,0.34444444444444444,0.7462978647807349
1410111100501.0,2017,14,27,2,2,57.5,59,0.0,0.0,0,0,9.0,9,1.0,0.0,0.5,1.0,500000,0,0.0,2,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,59,1,9,4.0,1,1,1.0,500000.0,0.6666666666666666,500000,250000.0,0.5445706584520601,0.3542717086834734,0.04444444444444444,0.5716057403717535
1410111100801.0,2017,14,32,5,5,23.4,41,0.4,0.0,1,0,8.6,7,1.0,0.6,0.3333333333333333,0.0,700000,0,0.0,2,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,41,1,11,4.0,1,1,3.0,700000.0,1.6666666666666667,700000,140000.0,0.46326049287639587,0.3752801120448179,0.2777777777777778,0.7587890538548595
1410111100901.0,2017,14,20,4,4,70.75,88,0.0,0.5,0,1,9.0,8,1.0,0.0,0.25,1.0,270000,0,0.25,1,3,1,1,1,1,4.0,4.0,0,0.0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,88,8,8,4.0,1,2,0.0,0.0,1.0,270000,67500.0,0.5566880053908356,0.3501633986928105,0.4333333333333333,0.636252557033264
