folio,año,region,expr,tam_hogar,n_personas,edad_prom,edad_max,prop_menores_15,prop_may_65,hay_menores_15,hay_adulto_mayor,edu_nivel_prom,edu_nivel_min,prop_alfabetos,prop_asiste_edu,prop_ocupados,prop_con_contrato,ingreso_sueldos,ingreso_indep,atendido_salud,tipo_vivienda,material_muros,estado_muros,fuente_agua,sist_excretas,tiene_electricid,n_dormitorios,dormitorios_hogar,d_asistencia_esc,d_rezago_esc,d_escolaridad,d_atencion_salud,d_ocupacion,d_seg_social,d_jubilaciones,d_hacinamiento,d_estado_viv,d_serv_basicos,d_contaminacion,d_accesibilidad,d_trato_igual,d_seguridad,pobreza_multi,cod_comuna,comuna,sexo_jefe,edad_jefe,ecivil_jefe,edu_nivel_jefe,edu_curso_jefe,alfabeto_jefe,ocupado_jefe,contrato_jefe,ingreso_jefe,hacinamiento_idx,ingreso_total_hogar,ingreso_percapita,idx_educacion,idx_vivienda,idx_composicion,idx_ingresos,cluster
1410220031901.0,2017,14,13,3,3,51.0,76,0.0,0.3333333333333333,0,1,8.333333333333334,7,1.0,0.3333333333333333,0.0,0.0,0,0,0.3333333333333333,1,1,1,1,1,1,4.0,4.0,0,0.0,1.0,0.0,0,0.0,1,0.0,1.0,0.0,1,1.0,0,0,1.0,14102,Corral,1,76,2,7,3.0,1,2,0.0,0.0,0.75,0,0.0,0.6820128994994225,0.25992396958783515,0.2962962962962963,0.886596104837885,4.0
1410220032001.0,2017,14,34,1,1,41.0,41,0.0,0.0,0,0,11.0,11,1.0,0.0,1.0,1.0,99,0,0.0,1,3,2,1,1,1,2.0,2.0,0,0.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,0,0.0,0,0,0.0,14102,Corral,1,41,8,11,4.0,1,1,1.0,99.0,0.5,99,99.0,0.680713323065075,0.3816126450580232,0.0,0.6353013001223972,1.0
1410230010201.0,2017,14,7,3,3,46.333333333333336,77,0.3333333333333333,0.3333333333333333,1,1,5.0,1,0.5,0.3333333333333333,0.0,0.0,0,0,0.6666666666666666,1,3,2,5,3,1,4.0,4.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,1.0,0,1.0,0,0,0.0,14102,Corral,2,77,7,1,4.0,4,2,0.0,0.0,0.75,0,0.0,0.7860324947589099,0.5031212484993998,0.5324074074074074,0.886596104837885,4.0
1410230010301.0,2017,14,11,4,4,29.5,54,0.5,0.0,1,0,3.0,1,0.0,0.5,1.0,0.0,0,150000,1.0,1,3,2,4,2,1,4.0,4.0,0,0.0,1.0,0.0,0,1.0,0,0.0,1.0,0.0,0,0.0,1,0,1.0,14102,Corral,1,54,1,1,4.0,4,1,0.0,0.0,1.0,150000,37500.0,0.847877358490566,0.46340536214485795,0.3819444444444444,0.75890488980292,2.0
1410230010401.0,2017,14,8,1,1,77.0,77,0.0,1.0,0,1,7.0,7,0.0,0.0,0.0,0.0,0,0,1.0,1,3,2,5,2,1,3.0,3.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,1.0,1,0,0.0,14102,Corral,2,77,7,7,1.0,2,2,0.0,0.0,0.3333333333333333,0,0.0,0.8875946605057118,0.4847338935574229,0.3333333333333333,0.886596104837885,4.0
1410230010501.0,2017,14,9,3,3,34.0,64,0.0,0.0,0,0,9.666666666666666,6,1.0,0.6666666666666666,0.0,0.0,0,0,0.0,1,3,1,5,3,1,4.0,4.0,0,0.0,1.0,0.0,1,0.0,0,0.0,0.0,1.0,0,1.0,0,0,1.0,14102,Corral,2,64,7,6,6.0,1,2,0.0,0.0,0.75,0,0.0,0.634381818765242,0.43169267707082837,0.07407407407407407,0.886596104837885,1.0
1410230010701.0,2017,14,10,3,3,46.0,65,0.0,0.3333333333333333,0,1,9.0,9,1.0,0.3333333333333333,0.6666666666666666,0.0,0,200000,0.0,1,3,2,3,2,1,3.0,3.0,0,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0,0.0,0,0,0.0,14102,Corral,1,65,1,9,4.0,1,1,0.0,0.0,1.0,200000,66666.66666666667,0.6556817695631713,0.4491196478591437,0.2962962962962963,0.7992956969124771,2.0
1410230010801.0,2017,14,13,4,4,20.25,31,0.5,0.0,1,0,8.0,4,1.0,0.75,0.5,0.0,0,280000,1.0,1,1,1,5,3,1,1.0,1.0,0,0.0,1.0,0.0,0,1.0,0,1.0,0.0,1.0,0,1.0,0,0,1.0,14102,Corral,2,31,2,12,2.0,1,2,0.0,0.0,4.0,280000,70000.0,0.6363632717237838,0.48307322929171675,0.3819444444444444,0.8190725034392836,4.0
1410230010901.0,2017,14,7,1,1,64.0,64,0.0,0.0,0,0,7.0,7,1.0,0.0,1.0,0.0,0,40000,1.0,1,3,1,5,2,2,1.0,1.0,0,0.0,1.0,0.0,0,1.0,1,0.0,0.0,1.0,0,0.0,0,0,1.0,14102,Corral,2,64,5,7,6.0,1,1,0.0,0.0,1.0,40000,40000.0,0.7417613271723784,0.426500600240096,0.0,0.7601966293134096,1.0
1410230011001.0,2017,14,11,2,2,62.0,66,0.0,0.5,0,1,5.0,1,0.5,0.0,1.0,0.0,0,1550000,0.0,1,1,1,5,2,1,1.0,1.0,0,0.0,1.0,0.0,0,1.0,1,0.0,0.0,0.0,0,1.0,0,0,1.0,14102,Corral,2,66,2,1,4.0,2,1,0.0,0.0,2.0,1550000,775000.0,0.8832547169811321,0.42665066026410564,0.28703703703703703,0.724980064628095,2.0
1410230011101.0,2017,14,13,5,5,22.2,42,0.4,0.0,1,0,7.8,7,1.0,0.6,0.3333333333333333,1.0,400000,0,0.0,1,3,1,5,2,2,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14102,Corral,1,42,1,9,4.0,1,1,1.0,400000.0,1.6666666666666667,400000,80000.0,0.6358442433577204,0.4194577831132453,0.39814814814814814,0.7010855392924724,2.0
1410230011201.0,2017,14,7,2,2,72.5,73,0.0,1.0,0,1,6.0,6,1.0,0.0,0.0,0.0,0,0,0.0,1,3,2,5,2,2,2.0,2.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,1.0,0,0,0.0,14102,Corral,1,72,1,6,4.0,1,2,0.0,0.0,1.0,0,0.0,0.7570233281992041,0.4884053621448579,0.3703703703703704,0.886596104837885,4.0
1410230011301.0,2017,14,14,5,5,19.8,38,0.4,0.0,1,0,7.0,3,1.0,0.6,0.3333333333333333,0.0,350000,0,0.8,1,3,1,5,4,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,1.0,1.0,0,0.0,0,0,1.0,14102,Corral,1,38,1,7,8.0,1,1,3.0,350000.0,1.6666666666666667,350000,70000.0,0.6834279938390452,0.47813125250100036,0.39814814814814814,0.8257026245904598,4.0
1410230011601.0,2017,14,7,1,1,52.0,52,0.0,0.0,0,0,7.0,7,1.0,0.0,1.0,0.0,0,80000,0.0,1,1,2,5,3,1,4.0,4.0,0,0.0,1.0,0.0,0,1.0,0,0.0,0.0,1.0,0,0.0,1,0,1.0,14102,Corral,2,52,8,7,7.0,1,1,0.0,0.0,0.25,80000,80000.0,0.7417613271723784,0.4584033613445378,0.0,0.758797153788934,3.0
1410230011701.0,2017,14,11,4,4,57.25,93,0.0,0.25,0,1,7.25,6,1.0,0.0,0.25,1.0,275000,0,0.5,1,3,2,5,3,2,3.0,3.0,0,0.0,1.0,0.0,1,0.0,0,0.0,0.0,1.0,0,0.0,0,0,1.0,14102,Corral,1,60,1,7,4.0,1,2,0.0,0.0,1.3333333333333333,275000,68750.0,0.7513918303170325,0.5052921168467386,0.3194444444444444,0.7236934606071158,2.0
1410230020301.0,2017,14,11,1,1,54.0,54,0.0,0.0,0,0,7.0,7,1.0,0.0,1.0,0.0,276000,0,0.0,1,3,1,1,1,1,3.0,3.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14102,Corral,1,54,7,7,5.0,1,1,3.0,276000.0,0.3333333333333333,276000,276000.0,0.7417613271723784,0.2976590636254502,0.0,0.7405988286696571,1.0
1410230020401.0,2017,14,9,4,4,34.0,55,0.25,0.0,1,0,8.75,7,1.0,0.5,0.3333333333333333,0.0,276000,0,0.75,1,3,2,4,3,2,3.0,3.0,0,0.0,1.0,0.0,0,0.0,0,0.0,1.0,1.0,0,0.0,0,0,1.0,14102,Corral,1,49,2,7,8.0,1,1,2.0,276000.0,1.3333333333333333,276000,69000.0,0.652924849184957,0.4814825930372149,0.3298611111111111,0.8299253672513504,4.0
1410230020501.0,2017,14,10,1,1,54.0,54,0.0,0.0,0,0,7.0,7,1.0,0.0,1.0,0.0,0,330000,0.0,1,3,3,4,2,9,1.0,1.0,0,0.0,1.0,0.0,0,1.0,0,0.0,1.0,0.0,0,0.0,0,0,1.0,14102,Corral,1,54,5,7,2.0,1,1,0.0,0.0,1.0,330000,330000.0,0.7417613271723784,0.42054821928771513,0.0,0.750050431760962,1.0
1410230020701.0,2017,14,8,3,3,72.0,82,0.0,0.6666666666666666,0,1,6.333333333333333,6,1.0,0.0,0.0,0.0,0,0,0.0,1,3,2,5,3,1,3.0,3.0,0,0.0,1.0,0.0,0,0.0,0,0.0,1.0,1.0,0,1.0,0,0,1.0,14102,Corral,1,82,1,6,4.0,1,2,0.0,0.0,1.0,0,0.0,0.7559751101698541,0.5171468587434973,0.35185185185185186,0.886596104837885,3.0
1410230020801.0,2017,14,7,2,2,76.5,77,0.0,1.0,0,1,6.0,6,1.0,0.0,0.0,0.0,0,0,0.0,1,3,3,5,3,1,2.0,2.0,0,0.0,1.0,0.0,0,0.0,0,0.0,1.0,1.0,0,1.0,0,0,1.0,14102,Corral,1,77,1,6,5.0,1,2,0.0,0.0,1.0,0,0.0,0.7570233281992041,0.5980992396958784,0.3703703703703704,0.886596104837885,3.0
1410230020901.0,2017,14,5,1,1,62.0,62,0.0,0.0,0,0,9.0,9,1.0,0.0,1.0,0.0,0,100000,1.0,1,3,2,5,2,1,2.0,2.0,0,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0,0.0,0,0,0.0,14102,Corral,2,62,8,9,4.0,1,1,0.0,0.0,0.5,100000,100000.0,0.7112373251187267,0.4972589035614245,0.0,0.7580974160266962,3.0
1410230020902.0,2017,14,8,3,3,16.0,24,0.3333333333333333,0.0,1,0,5.666666666666667,1,1.0,0.0,0.5,0.0,0,110000,1.0,1,3,2,5,3,1,2.0,2.0,1,0.0,1.0,0.0,0,1.0,0,1.0,0.0,1.0,0,0.0,0,0,1.0,14102,Corral,1,24,2,7,8.0,1,1,0.0,0.0,1.5,110000,36666.66666666666,0.8084541992897788,0.5356742697078831,0.3101851851851852,0.821914213812244,3.0
1410230021101.0,2017,14,11,1,1,54.0,54,0.0,0.0,0,0,7.0,7,1.0,0.0,1.0,0.0,0,200000,1.0,1,3,2,1,2,1,2.0,2.0,0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14102,Corral,1,54,8,7,8.0,1,1,0.0,0.0,0.5,200000,200000.0,0.7417613271723784,0.4020208083233293,0.0,0.7545987272155075,1.0
1410230021301.0,2017,14,6,2,2,67.0,83,0.0,0.5,0,1,8.0,7,1.0,0.0,0.5,1.0,270000,0,0.0,1,3,3,1,3,1,1.0,1.0,0,0.0,0.0,0.0,0,0.0,0,0.0,1.0,1.0,0,0.0,0,0,0.0,14102,Corral,2,83,7,7,8.0,1,2,0.0,0.0,2.0,270000,135000.0,0.7386166730843281,0.5303921568627451,0.28703703703703703,0.6910303268658571,2.0
1410230021501.0,2017,14,7,2,2,53.5,54,0.0,0.0,0,0,7.0,7,1.0,0.0,1.0,0.5,690000,0,0.0,1,3,3,1,3,2,2.0,2.0,0,0.0,1.0,0.0,0,0.0,0,0.0,1.0,1.0,0,0.0,0,0,1.0,14102,Corral,2,54,1,7,3.0,1,1,1.0,450000.0,1.0,690000,345000.0,0.7417613271723784,0.4850040016006402,0.037037037037037035,0.6678200388357602,3.0
1410230021701.0,2017,14,5,1,1,75.0,75,0.0,1.0,0,1,7.0,7,0.0,0.0,0.0,0.0,0,0,0.0,1,3,1,1,2,1,4.0,4.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,1.0,0,0,0.0,14102,Corral,2,75,7,7,4.0,2,2,0.0,0.0,0.25,0,0.0,0.8875946605057118,0.3070428171268507,0.3333333333333333,0.886596104837885,4.0
1410310010101.0,2017,14,52,2,2,64.5,79,0.0,0.5,0,1,7.5,6,1.0,0.0,0.5,1.0,300000,0,0.0,1,3,1,2,1,1,2.0,2.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,1.0,0,0.0,0,0,0.0,14103,Lanco,2,79,8,6,2.0,1,2,0.0,0.0,1.0,300000,150000.0,0.7523063470671287,0.3429971988795518,0.28703703703703703,0.6901341293134096,2.0
1410310010201.0,2017,14,101,3,3,20.666666666666668,31,0.3333333333333333,0.0,1,0,10.333333333333334,4,1.0,0.6666666666666666,0.5,1.0,0,0,0.0,1,3,1,1,1,1,2.0,2.0,0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0,0.0,1,0,0.0,14103,Lanco,2,31,2,13,3.0,1,2,0.0,0.0,1.5,0,0.0,0.6412139541351132,0.3281912765106042,0.3101851851851852,0.6990961048378851,2.0
1410310020101.0,2017,14,104,2,2,17.5,34,0.5,0.0,1,0,8.0,1,1.0,0.0,1.0,1.0,1200000,0,0.0,1,3,1,1,1,1,2.0,2.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14103,Lanco,2,34,8,15,5.0,1,1,1.0,1200000.0,1.0,1200000,600000.0,0.7875112309074573,0.31918767507002804,0.3078703703703704,0.5744599096074574,2.0
1410310020201.0,2017,14,94,1,1,21.0,21,0.0,0.0,0,0,9.0,9,1.0,0.0,1.0,0.0,292000,0,0.0,2,3,2,1,1,1,1.0,1.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14103,Lanco,1,21,8,9,3.0,1,1,3.0,292000.0,1.0,292000,292000.0,0.7112373251187267,0.40014005602240893,0.0,0.7396057100153507,1.0
1410310030201.0,2017,14,60,2,2,56.5,58,0.0,0.0,0,0,9.0,9,1.0,0.0,0.5,0.0,0,600000,0.0,1,3,1,1,1,1,4.0,4.0,0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14103,Lanco,2,55,1,9,4.0,1,2,0.0,0.0,0.5,600000,300000.0,0.7112373251187267,0.29113645458183274,0.037037037037037035,0.809922153788934,1.0
1410310030401.0,2017,14,74,4,4,25.0,42,0.25,0.0,1,0,10.0,7,1.0,0.5,0.6666666666666666,1.0,1050000,0,0.0,1,3,1,1,1,1,4.0,4.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14103,Lanco,1,35,1,11,4.0,1,1,1.0,500000.0,1.0,1050000,262500.0,0.6421913104864587,0.30014005602240895,0.3298611111111111,0.6411565925748525,2.0
1410310030501.0,2017,14,54,2,2,70.5,74,0.0,1.0,0,1,8.0,8,1.0,0.0,0.5,0.0,0,99,1.0,1,3,2,1,1,1,2.0,2.0,0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14103,Lanco,1,74,8,8,2.0,1,2,0.0,0.0,1.0,99,49.5,0.7264993261455525,0.39061624649859944,0.3703703703703704,0.8240937661359619,4.0
1410310030601.0,2017,14,51,2,2,66.0,66,0.0,1.0,0,1,7.5,7,1.0,0.0,0.5,0.0,0,100000,0.5,1,3,3,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,1.0,1,0.0,1.0,0.0,0,0.0,0,0,1.0,14103,Lanco,1,66,1,7,8.0,1,2,0.0,0.0,0.6666666666666666,100000,50000.0,0.7401890001283533,0.4465186074429773,0.3703703703703704,0.8217337796630598,4.0
1410310030701.0,2017,14,57,5,5,34.2,66,0.2,0.2,1,1,7.6,4,1.0,0.6,0.0,0.0,0,0,0.6,1,3,2,1,1,1,3.0,3.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14103,Lanco,1,66,1,6,4.0,1,2,0.0,0.0,1.6666666666666667,0,0.0,0.6728252149916569,0.3930972388955582,0.5564814814814815,0.886596104837885,2.0
1410310030901.0,2017,14,40,1,1,69.0,69,0.0,1.0,0,1,15.0,15,1.0,0.0,0.0,0.0,0,0,0.0,1,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,1.0,0,0,0.0,14103,Lanco,2,69,8,15,6.0,1,2,0.0,0.0,0.3333333333333333,0,0.0,0.6196653189577718,0.2976590636254502,0.3333333333333333,0.886596104837885,4.0
1410310031001.0,2017,14,39,2,2,64.0,75,0.0,0.5,0,1,11.5,8,1.0,0.0,0.5,1.0,99,0,0.5,1,3,2,1,1,1,5.0,5.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14103,Lanco,2,75,7,8,4.0,1,2,0.0,0.0,0.4,99,49.5,0.7154930368373765,0.3512404961984794,0.28703703703703703,0.699093147385962,2.0
1410310040101.0,2017,14,139,3,3,59.0,87,0.0,0.3333333333333333,0,1,8.666666666666666,8,0.6666666666666666,0.0,0.0,1.0,470000,0,0.3333333333333333,1,3,2,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14103,Lanco,1,42,8,9,4.0,1,2,1.0,200000.0,1.0,470000,156666.66666666666,0.7782577653702991,0.38109243697478995,0.2962962962962963,0.7438807141962435,2.0
1410310040201.0,2017,14,75,3,3,67.0,70,0.0,0.6666666666666666,0,1,7.666666666666667,6,1.0,0.0,0.6666666666666666,1.0,150000,400000,0.0,1,3,1,1,1,1,2.0,2.0,0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14103,Lanco,2,67,2,10,4.0,1,2,0.0,0.0,1.5,550000,183333.3333333333,0.7449795169640184,0.3281912765106042,0.35185185185185186,0.6664158163763467,2.0
1410310040301.0,2017,14,62,1,1,75.0,75,0.0,1.0,0,1,8.0,8,1.0,0.0,0.0,0.0,0,0,0.0,1,3,2,1,1,4,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14103,Lanco,2,75,7,8,1.0,1,2,0.0,0.0,0.3333333333333333,0,0.0,0.7264993261455525,0.31551620648259304,0.3333333333333333,0.886596104837885,4.0
1410310050101.0,2017,14,45,1,1,60.0,60,0.0,0.0,0,0,6.0,6,0.0,0.0,0.0,0.0,0,0,1.0,2,3,1,1,1,1,2.0,2.0,0,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.0,0,1.0,1,0,1.0,14103,Lanco,2,60,8,6,1.0,4,2,0.0,0.0,0.5,0,0.0,0.8611899948658709,0.31018407362945183,0.0,0.886596104837885,4.0
1410310050201.0,2017,14,71,4,4,31.5,50,0.25,0.0,1,0,8.5,7,0.6666666666666666,0.25,1.0,1.0,670000,0,0.0,2,3,2,1,1,1,3.0,3.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,1,1,0.0,14103,Lanco,1,50,1,9,4.0,1,1,1.0,200000.0,1.3333333333333333,670000,167500.0,0.7475318743849741,0.3870948379351741,0.3298611111111111,0.6149325789981083,2.0
1410310050401.0,2017,14,68,7,7,28.857142857142858,58,0.2857142857142857,0.0,1,0,8.142857142857142,7,1.0,0.4285714285714285,0.6,0.6666666666666666,900000,0,0.5714285714285714,2,4,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0,1.0,0,0,0.0,14103,Lanco,2,51,2,7,8.0,1,2,0.0,0.0,2.333333333333333,900000,128571.42857142857,0.6667388653574639,0.3515306122448979,0.4484126984126984,0.7086820397363199,2.0
1410310060101.0,2017,14,37,2,2,53.0,56,0.0,0.0,0,0,13.5,12,1.0,0.0,1.0,1.0,1700000,30000,0.0,2,3,1,1,1,1,4.0,4.0,0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,1,0,0.0,14103,Lanco,1,56,1,15,5.0,1,1,1.0,1700000.0,0.5,1730000,865000.0,0.6556323000898473,0.29113645458183274,0.037037037037037035,0.5483980722897546,1.0
1410310060201.0,2017,14,33,2,2,55.0,60,0.0,0.0,0,0,9.0,9,1.0,0.0,1.0,0.0,770000,0,0.0,2,3,1,1,1,1,2.0,2.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14103,Lanco,1,60,1,9,4.0,1,1,3.0,450000.0,1.0,770000,385000.0,0.7112373251187267,0.31918767507002804,0.037037037037037035,0.7253528591082713,1.0
1410310060301.0,2017,14,37,4,4,43.75,75,0.25,0.5,1,1,7.5,6,1.0,0.5,0.0,0.0,0,0,0.5,2,3,2,1,1,1,3.0,3.0,0,1.0,1.0,0.0,1,0.0,0,0.0,0.0,0.0,0,0.0,0,0,1.0,14103,Lanco,2,75,2,6,6.0,1,2,0.0,0.0,1.3333333333333333,0,0.0,0.6689730137337954,0.3870948379351741,0.579861111111111,0.886596104837885,2.0
1410310060401.0,2017,14,41,5,5,33.6,60,0.4,0.0,1,0,9.8,7,1.0,0.4,1.0,1.0,720000,400000,0.0,2,3,1,1,1,1,4.0,4.0,0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14103,Lanco,2,60,6,9,4.0,1,1,0.0,0.0,1.25,1120000,224000.0,0.6628882685149532,0.30464185674269706,0.39814814814814814,0.6132744265162067,2.0
1410310060501.0,2017,14,26,1,1,63.0,63,0.0,0.0,0,0,9.0,9,1.0,0.0,0.0,0.0,0,0,1.0,2,3,2,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0,0,0.0,14103,Lanco,2,63,7,9,4.0,1,2,0.0,0.0,0.3333333333333333,0,0.0,0.7112373251187267,0.36908763505402165,0.0,0.886596104837885,1.0
1410310060701.0,2017,14,37,4,4,40.75,59,0.0,0.0,0,0,13.25,9,1.0,0.25,0.75,1.0,1348000,0,0.0,2,3,1,1,1,1,4.0,4.0,0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14103,Lanco,1,59,1,15,5.0,1,1,1.0,700000.0,1.0,1348000,337000.0,0.6460017969451931,0.30014005602240895,0.1111111111111111,0.6193642731489367,1.0
1410310060801.0,2017,14,48,3,3,23.0,32,0.3333333333333333,0.0,1,0,8.333333333333334,7,1.0,0.3333333333333333,0.5,0.0,400000,0,0.6666666666666666,2,3,2,1,1,1,2.0,2.0,0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14103,Lanco,1,32,2,9,4.0,1,1,3.0,400000.0,1.5,400000,133333.33333333334,0.6786115389552047,0.39961984793917565,0.3101851851851852,0.8014627651593889,4.0
1410310060901.0,2017,14,42,5,5,28.6,55,0.2,0.0,1,0,9.6,2,1.0,0.2,0.75,1.0,810000,0,0.2,2,3,1,1,1,1,4.0,4.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14103,Lanco,2,55,6,9,4.0,1,2,0.0,0.0,1.25,810000,162000.0,0.7489338659992298,0.30464185674269706,0.35648148148148145,0.6491714981945285,2.0
1410310070101.0,2017,14,33,2,2,61.5,62,0.0,0.0,0,0,8.0,8,1.0,0.0,0.0,0.0,0,0,1.0,1,3,1,1,1,1,2.0,2.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14103,Lanco,1,62,1,8,6.0,1,2,0.0,0.0,1.0,0,0.0,0.7264993261455525,0.31918767507002804,0.037037037037037035,0.886596104837885,1.0
1410310070102.0,2017,14,45,4,4,15.75,30,0.5,0.0,1,0,5.75,1,1.0,0.25,0.5,1.0,400000,0,0.0,1,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14103,Lanco,1,30,1,9,4.0,1,1,1.0,400000.0,1.3333333333333333,400000,100000.0,0.763124117571557,0.3156662665066027,0.3819444444444444,0.6797976605045934,2.0
1410310070201.0,2017,14,36,4,4,34.0,69,0.25,0.25,1,1,8.0,7,1.0,0.25,0.3333333333333333,0.0,0,50000,1.0,1,3,1,1,1,1,2.0,2.0,0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14103,Lanco,2,42,1,7,8.0,1,2,0.0,0.0,2.0,50000,12500.0,0.6969500064176614,0.33719487795118047,0.5381944444444444,0.8440323664928966,2.0
1410310070301.0,2017,14,36,2,2,56.5,58,0.0,0.0,0,0,9.0,9,0.5,0.0,1.0,1.0,300000,800000,0.0,1,3,1,3,1,1,3.0,3.0,0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14103,Lanco,1,58,1,9,4.0,2,1,0.0,0.0,0.6666666666666666,1100000,550000.0,0.7737373251187267,0.351280512204882,0.037037037037037035,0.6087355279148081,1.0
1410310070401.0,2017,14,36,4,4,18.75,44,0.5,0.0,1,0,8.0,1,1.0,0.5,0.5,1.0,834000,0,0.0,1,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14103,Lanco,2,44,8,15,5.0,1,1,1.0,834000.0,1.3333333333333333,834000,208500.0,0.704177897574124,0.3156662665066027,0.3819444444444444,0.6602570442792609,2.0
1410310080101.0,2017,14,46,4,4,39.75,70,0.0,0.25,0,1,7.5,7,1.0,0.0,0.5,1.0,570000,0,0.25,2,3,2,1,1,1,3.0,3.0,0,0.0,1.0,0.0,0,0.0,0,0.0,1.0,0.0,0,1.0,0,0,0.0,14103,Lanco,2,70,8,7,6.0,1,2,0.0,0.0,1.3333333333333333,570000,142500.0,0.7401890001283533,0.3870948379351741,0.3194444444444444,0.685306987705018,2.0
1410310080401.0,2017,14,45,2,2,22.0,35,0.5,0.0,1,0,9.0,7,1.0,0.5,0.0,0.0,0,0,1.0,2,3,1,1,1,1,1.0,1.0,0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14103,Lanco,2,35,8,11,4.0,1,2,0.0,0.0,2.0,0,0.0,0.645335964574509,0.34671868747499,0.3078703703703704,0.886596104837885,4.0
1410310090101.0,2017,14,62,3,3,52.333333333333336,67,0.0,0.3333333333333333,0,1,7.666666666666667,7,1.0,0.0,0.6666666666666666,1.0,270099,0,0.0,1,2,2,1,1,1,3.0,3.0,0,0.0,1.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0,0,0.0,14103,Lanco,1,64,5,7,3.0,1,1,1.0,270000.0,1.0,270099,90033.0,0.7396648911136783,0.3632352941176471,0.2962962962962963,0.6643035610583036,2.0
1410310090201.0,2017,14,40,2,2,40.5,61,0.0,0.0,0,0,8.0,7,1.0,0.0,0.0,0.0,0,0,0.5,1,3,1,1,1,1,3.0,3.0,0,0.0,1.0,0.0,1,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14103,Lanco,2,61,7,7,3.0,1,2,0.0,0.0,0.6666666666666666,0,0.0,0.7386166730843281,0.3036614645858343,0.037037037037037035,0.886596104837885,1.0
